구분,문항 번호,질문 내용,변수명
개인,Q22-1,최근 1년간 교육강좌 참여 여부는?,p22edu
개인,Q22-2,참여한 교육강좌 수는?,p22edunum
개인,Q22-3,교육강좌 주제는 무엇입니까?,p22edutopic
개인,Q22-4,교육강좌 주최 기관은?,p22eduorg
개인,Q22-5,교육강좌 만족도는?,p22edusat
개인,Q23-1,비대면 활동 참여 경험이 있습니까?,p23online
개인,Q23-2,참여한 비대면 활동 종류는?,p23onlinetype
개인,Q23-3,비대면 활동 참여 빈도는?,p23onlinefreq
개인,Q23-4,비대면 활동 이용 기기 종류는?,p23device
개인,Q23-5,비대면 활동 만족도는?,p23sat
개인,Q24-1,1년 내 이직 계획이 있으십니까?,p24jobplan
개인,Q24-2,이직 계획 이유는 무엇입니까?,p24jobreason
개인,Q24-3,이직 시 고려사항은?,p24jobfactor
개인,Q24-4,이직 준비 상태는?,p24jobready
개인,Q24-5,이직 활동 경로는?,p24jobpath
개인,Q25-1,1년 내 결혼 계획이 있으십니까?,p25marryplan
개인,Q25-2,결혼 계획 이유는?,p25marrywhy
개인,Q25-3,결혼을 미루는 이유는?,p25marrydelay
개인,Q25-4,배우자 조건 중 가장 중요한 요소는?,p25marrycond
개인,Q25-5,결혼 관련 정보 획득 경로는?,p25marryinfo
개인,Q26-1,1년 내 출산 계획이 있으십니까?,p26birthplan
개인,Q26-2,출산 계획 이유는?,p26birthwhy
개인,Q26-3,출산을 미루는 이유는?,p26birthdelay
개인,Q26-4,자녀 수 계획은?,p26birthnum
개인,Q26-5,출산 관련 정보 획득 경로는?,p26birthinfo
개인,Q27-1,1년 내 이사 계획이 있으십니까?,p27moveplan
개인,Q27-2,이사 계획 이유는?,p27movereason
개인,Q27-3,이사 예정 지역은?,p27moveloc
개인,Q27-4,이사 고려 요소는?,p27movefactor
개인,Q27-5,이사 계획 정보 획득 경로는?,p27moveinfo
